"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number","Next_Score_Half","Drive_Score_Half","Drive_Outcome","Drive.Starting.Distance.to.Touchdown","Net.Yards","Half"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",1,"10",54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,"Opp_Touchdown",4,"Punt",54,1,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",2,"9",53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,"Opp_Touchdown",4,"Punt",54,10,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",1,"10",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,"Opp_Touchdown",4,"Punt",54,-10,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",1,"20",53,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,11,"Opp_Touchdown",4,"Punt",54,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",2,"20",53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,12,"Opp_Touchdown",4,"Punt",54,11,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",3,"9",42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,13,"Opp_Touchdown",4,"Punt",54,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",4,"9",42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,14,"Opp_Touchdown",4,"Punt",54,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",1,"10",89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,"Touchdown",4,"Punt",89,5,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",2,"5",84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,"Touchdown",4,"Punt",89,6,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",1,"10",78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6,"Touchdown",4,"Punt",89,-5,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",1,"15",83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7,"Touchdown",4,"Punt",89,1,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",2,"14",82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,"Touchdown",4,"Punt",89,-7,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",3,"21",89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,"Touchdown",4,"Punt",89,11,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",4,"10",78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,10,"Touchdown",4,"Punt",89,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",1,"10",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,15,"Opp_Touchdown",4,"Punt",61,3,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",2,"7",58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,16,"Opp_Touchdown",4,"Punt",61,1,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",3,"6",57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,17,"Opp_Touchdown",4,"Punt",61,-15,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",3,"21",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,18,"Opp_Touchdown",4,"Punt",61,3,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Whitworth",4,"18",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,19,"Opp_Touchdown",4,"Punt",61,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",1,"10",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,11,"Touchdown",4,"Turnover on Downs",80,1,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",2,"9",79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,12,"Touchdown",4,"Turnover on Downs",80,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",3,"9",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,13,"Touchdown",4,"Turnover on Downs",80,19,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",1,"10",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,14,"Touchdown",4,"Turnover on Downs",80,9,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",2,"1",51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,15,"Touchdown",4,"Turnover on Downs",80,7,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",1,"10",44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,16,"Touchdown",4,"Turnover on Downs",80,7,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",2,"3",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,17,"Touchdown",4,"Turnover on Downs",80,4,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",1,"10",33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,18,"Touchdown",4,"Turnover on Downs",80,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",2,"10",33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,19,"Touchdown",4,"Turnover on Downs",80,1,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","1st","Carnegie Mellon",3,"9",32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,20,"Touchdown",4,"Turnover on Downs",80,4,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",4,"5",28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,21,"Touchdown",4,"Turnover on Downs",80,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",1,"10",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,20,"Opp_Touchdown",4,"Punt",72,1,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",2,"9",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,21,"Opp_Touchdown",4,"Punt",72,1,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",3,"8",70,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,22,"Opp_Touchdown",4,"Punt",72,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",4,"8",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,23,"Opp_Touchdown",4,"Punt",72,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,22,"Touchdown",4,"Touchdown",72,43,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,23,"Touchdown",4,"Touchdown",72,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",2,"10",29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,24,"Touchdown",4,"Touchdown",72,11,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,25,"Touchdown",4,"Touchdown",72,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",2,"10",18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,26,"Touchdown",4,"Touchdown",72,18,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",2,"10",18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,27,"Extra_Point",4,"Touchdown",72,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",1,"10",83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,24,"Opp_Touchdown",6,"Punt",83,18,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",1,"10",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,25,"Opp_Touchdown",6,"Punt",83,1,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",2,"9",64,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,"Opp_Touchdown",6,"Punt",83,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",3,"9",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,27,"Opp_Touchdown",6,"Punt",83,5,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",4,"4",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,28,"Opp_Touchdown",6,"Punt",83,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,28,"Touchdown",6,"Punt",73,5,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",2,"5",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,29,"Touchdown",6,"Punt",73,5,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,30,"Touchdown",6,"Punt",73,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",2,"10",63,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,31,"Touchdown",6,"Punt",73,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",3,"10",63,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,32,"Touchdown",6,"Punt",73,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",4,"10",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,33,"Touchdown",6,"Punt",73,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",1,"10",67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,29,"Opp_Touchdown",6,"Punt",67,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",2,"10",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,30,"Opp_Touchdown",6,"Punt",67,-10,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",2,"20",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,31,"Opp_Touchdown",6,"Punt",67,7,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",3,"13",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,32,"Opp_Touchdown",6,"Punt",67,34,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",1,"10",36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,33,"Opp_Touchdown",6,"Punt",67,3,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",2,"7",33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,34,"Opp_Touchdown",6,"Punt",67,-10,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",3,"17",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,35,"Opp_Touchdown",6,"Punt",67,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",4,"17",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,36,"Opp_Touchdown",6,"Punt",67,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,34,"Touchdown",6,"Touchdown",99,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",99,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,35,"Touchdown",6,"Touchdown",99,99,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,36,"Extra_Point",6,"Touchdown",99,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",1,"10",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,37,"Touchdown",8,"Punt",75,8,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",2,"2",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,38,"Touchdown",8,"Punt",75,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",3,"2",67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,39,"Touchdown",8,"Punt",75,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Whitworth",4,"2",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,40,"Touchdown",8,"Punt",75,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",1,"10",56,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,37,"Opp_Touchdown",8,"Punt",56,0,"1st"
" 9/2/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Whitworth","WHTWTRAV","2nd","Carnegie Mellon",2,"10",56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,38,"Opp_Touchdown",8,"Punt",56,3,"1st"
